集計年,産業大分類コード,産業大分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2021,D,建設業,65～69歳,30.5783,44.8154,411.7545
2021,D,建設業,70歳～,25.8903,32.2637,342.9477
2021,E,製造業,年齢計,29.4862,95.5314,449.3658
2021,E,製造業,～19歳,18.1974,17.043,235.4122
2021,E,製造業,20～24歳,19.8985,46.7223,285.5042
2021,E,製造業,25～29歳,22.9893,68.3322,344.2036
2021,E,製造業,30～34歳,26.0319,85.7968,398.1795
2021,E,製造業,35～39歳,28.9347,98.0034,445.2201
2021,E,製造業,40～44歳,31.1289,105.9923,479.5391
2021,E,製造業,45～49歳,33.243,115.6306,514.5467
2021,E,製造業,50～54歳,35.976,128.3759,560.0876
2021,E,製造業,55～59歳,36.1917,127.2138,561.5143
2021,E,製造業,60～64歳,26.5658,65.6861,384.4754
2021,E,製造業,65～69歳,22.6957,32.9153,305.2642
2021,E,製造業,70歳～,22.1101,25.4243,290.745
2021,F,電気・ガス・熱供給・水道業,年齢計,41.9723,136.3779,640.0454
2021,F,電気・ガス・熱供給・水道業,～19歳,18.0286,23.3075,239.6503
2021,F,電気・ガス・熱供給・水道業,20～24歳,21.3546,63.7746,320.0302
2021,F,電気・ガス・熱供給・水道業,25～29歳,26.2912,100.4158,415.9107
2021,F,電気・ガス・熱供給・水道業,30～34歳,33.3448,125.2238,525.3615
2021,F,電気・ガス・熱供給・水道業,35～39歳,39.1285,131.6442,601.1857
2021,F,電気・ガス・熱供給・水道業,40～44歳,43.4133,136.4362,657.3956
2021,F,電気・ガス・熱供給・水道業,45～49歳,46.883,139.9504,702.546
2021,F,電気・ガス・熱供給・水道業,50～54歳,53.6403,155.6323,799.3163
2021,F,電気・ガス・熱供給・水道業,55～59歳,53.1368,189.1105,826.7521
2021,F,電気・ガス・熱供給・水道業,60～64歳,29.0542,98.8841,447.5346
2021,F,電気・ガス・熱供給・水道業,65～69歳,23.4961,120.3054,402.2581
2021,F,電気・ガス・熱供給・水道業,70歳～,26.6759,61.0929,381.2033
2021,G,情報通信業,年齢計,37.3468,133.238,581.3994
2021,G,情報通信業,～19歳,18.0886,16.5511,233.6143
2021,G,情報通信業,20～24歳,23.2024,30.9563,309.3847
2021,G,情報通信業,25～29歳,26.7516,78.6886,399.7076
2021,G,情報通信業,30～34歳,31.8494,103.5875,485.7804
2021,G,情報通信業,35～39歳,36.4143,133.5158,570.4877
2021,G,情報通信業,40～44歳,41.8464,163.8388,665.9954
2021,G,情報通信業,45～49歳,43.6541,170.3148,694.1646
2021,G,情報通信業,50～54歳,49.2871,204.6305,796.0755
2021,G,情報通信業,55～59歳,50.2567,205.7014,808.782
2021,G,情報通信業,60～64歳,34.3743,99.2731,511.7641
2021,G,情報通信業,65～69歳,33.7785,46.4617,451.8037
2021,G,情報通信業,70歳～,24.6013,5.1499,300.3654
2021,H,運輸業，郵便業,年齢計,27.8472,62.3224,396.4891
2021,H,運輸業，郵便業,～19歳,18.2789,16.8623,236.2096
2021,H,運輸業，郵便業,20～24歳,20.9006,43.9383,294.7457
2021,H,運輸業，郵便業,25～29歳,23.9205,59.5078,346.5543
2021,H,運輸業，郵便業,30～34歳,26.444,66.5559,383.8835
2021,H,運輸業，郵便業,35～39歳,28.537,72.5938,415.0373
2021,H,運輸業，郵便業,40～44歳,29.5153,73.1164,427.2996
2021,H,運輸業，郵便業,45～49歳,30.5142,73.2595,439.4295
2021,H,運輸業，郵便業,50～54歳,30.4177,69.1688,434.181
2021,H,運輸業，郵便業,55～59歳,29.7835,67.9362,425.3379
2021,H,運輸業，郵便業,60～64歳,25.0362,39.1608,339.5958
2021,H,運輸業，郵便業,65～69歳,21.7217,15.9008,276.5614
2021,H,運輸業，郵便業,70歳～,20.3971,10.1149,254.8799
2021,I,卸売業，小売業,年齢計,30.8023,86.7435,456.3712
2021,I,卸売業，小売業,～19歳,18.1112,8.9181,226.2519
2021,I,卸売業，小売業,20～24歳,21.1307,32.7701,286.338
2021,I,卸売業，小売業,25～29歳,24.8198,63.2349,361.0724
2021,I,卸売業，小売業,30～34歳,27.4316,74.6387,403.818
2021,I,卸売業，小売業,35～39歳,30.4288,89.7768,454.922
2021,I,卸売業，小売業,40～44歳,32.7402,99.9476,492.8303
2021,I,卸売業，小売業,45～49歳,34.8354,107.233,525.2574
2021,I,卸売業，小売業,50～54歳,37.7258,123.2859,575.9954
2021,I,卸売業，小売業,55～59歳,36.974,113.6173,557.3047
2021,I,卸売業，小売業,60～64歳,28.1332,58.0295,395.6275
2021,I,卸売業，小売業,65～69歳,23.4556,25.1441,306.6118
2021,I,卸売業，小売業,70歳～,22.8818,18.311,292.8931
2021,J,金融業，保険業,年齢計,38.3506,146.1413,606.3484
2021,J,金融業，保険業,～19歳,17.0486,8.6256,213.2087
2021,J,金融業，保険業,20～24歳,22.351,42.7173,310.9297
2021,J,金融業，保険業,25～29歳,26.8414,100.9163,423.0128
2021,J,金融業，保険業,30～34歳,33.1639,126.386,524.3524
2021,J,金融業，保険業,35～39歳,39.5605,158.9111,633.6366
2021,J,金融業，保険業,40～44歳,43.1063,176.3612,693.6364
2021,J,金融業，保険業,45～49歳,46.0501,190.5959,743.1972
2021,J,金融業，保険業,50～54歳,48.4294,205.5297,786.6823
2021,J,金融業，保険業,55～59歳,45.3721,166.8663,711.3319
2021,J,金融業，保険業,60～64歳,33.1247,94.6578,492.1542
2021,J,金融業，保険業,65～69歳,32.3142,74.9365,462.7066
2021,J,金融業，保険業,70歳～,32.8774,94.78,489.3084
2021,K,不動産業，物品賃貸業,年齢計,32.6146,109.3975,500.7731
2021,K,不動産業，物品賃貸業,～19歳,17.6009,7.3469,218.5573
2021,K,不動産業，物品賃貸業,20～24歳,22.2402,37.1599,304.0421
2021,K,不動産業，物品賃貸業,25～29歳,25.276,83.8471,387.159
2021,K,不動産業，物品賃貸業,30～34歳,28.6468,101.1309,444.8931
2021,K,不動産業，物品賃貸業,35～39歳,33.654,127.163,531.0109
2021,K,不動産業，物品賃貸業,40～44歳,35.4909,131.6247,557.5155
2021,K,不動産業，物品賃貸業,45～49歳,38.0576,137.4999,594.1912
2021,K,不動産業，物品賃貸業,50～54歳,40.2065,146.8043,629.2822
2021,K,不動産業，物品賃貸業,55～59歳,41.8915,156.8093,659.507
2021,K,不動産業，物品賃貸業,60～64歳,30.3985,76.4292,441.2113
2021,K,不動産業，物品賃貸業,65～69歳,25.0014,35.8691,335.8861
2021,K,不動産業，物品賃貸業,70歳～,22.1918,25.8551,292.157
2021,L,学術研究，専門・技術サービス業,年齢計,38.6859,131.8844,596.1156
2021,L,学術研究，専門・技術サービス業,～19歳,17.8048,18.7381,232.3958
2021,L,学術研究，専門・技術サービス業,20～24歳,22.2978,43.6039,311.1776
2021,L,学術研究，専門・技術サービス業,25～29歳,26.9464,76.5321,399.8884
2021,L,学術研究，専門・技術サービス業,30～34歳,32.8101,102.4494,496.171
2021,L,学術研究，専門・技術サービス業,35～39歳,37.0732,127.4069,572.2857
2021,L,学術研究，専門・技術サービス業,40～44歳,42.0176,152.2092,656.4199
2021,L,学術研究，専門・技術サービス業,45～49歳,43.736,156.3984,681.2304
2021,L,学術研究，専門・技術サービス業,50～54歳,48.079,175.901,752.8495
2021,L,学術研究，専門・技術サービス業,55～59歳,50.0759,205.6539,806.5643
2021,L,学術研究，専門・技術サービス業,60～64歳,40.0082,124.9071,605.0061
2021,L,学術研究，専門・技術サービス業,65～69歳,34.2732,62.1831,473.4619
2021,L,学術研究，専門・技術サービス業,70歳～,32.4636,54.2657,443.8295
2021,M,宿泊業，飲食サービス業,年齢計,25.7564,31.1771,340.2544
2021,M,宿泊業，飲食サービス業,～19歳,17.2422,4.0808,210.9868
2021,M,宿泊業，飲食サービス業,20～24歳,19.58,15.1021,250.0616
2021,M,宿泊業，飲食サービス業,25～29歳,22.6067,26.52,297.8
2021,M,宿泊業，飲食サービス業,30～34歳,24.4643,31.7369,325.3086
2021,M,宿泊業，飲食サービス業,35～39歳,26.6314,34.9872,354.5639
2021,M,宿泊業，飲食サービス業,40～44歳,28.8756,40.682,387.1895
2021,M,宿泊業，飲食サービス業,45～49歳,29.2238,39.6735,390.3593
2021,M,宿泊業，飲食サービス業,50～54歳,29.2941,40.0257,391.5551
2021,M,宿泊業，飲食サービス業,55～59歳,28.7643,37.249,382.4206
2021,M,宿泊業，飲食サービス業,60～64歳,24.6592,21.5287,317.4385
2021,M,宿泊業，飲食サービス業,65～69歳,20.7754,10.7395,260.0445
2021,M,宿泊業，飲食サービス業,70歳～,18.792,5.1341,230.6383
2021,N,生活関連サービス業，娯楽業,年齢計,26.8222,37.7828,359.6497
2021,N,生活関連サービス業，娯楽業,～19歳,18.1153,6.6269,224.0101
2021,N,生活関連サービス業，娯楽業,20～24歳,20.7599,13.0384,262.1575
2021,N,生活関連サービス業，娯楽業,25～29歳,23.1233,26.1773,303.657
2021,N,生活関連サービス業，娯楽業,30～34歳,25.5701,34.4594,341.3004
2021,N,生活関連サービス業，娯楽業,35～39歳,28.5257,43.8974,386.2063
2021,N,生活関連サービス業，娯楽業,40～44歳,30.5749,49.8663,416.7646
2021,N,生活関連サービス業，娯楽業,45～49歳,30.378,53.0098,417.5454
2021,N,生活関連サービス業，娯楽業,50～54歳,31.501,52.6878,430.6993
2021,N,生活関連サービス業，娯楽業,55～59歳,29.435,48.527,401.7475
2021,N,生活関連サービス業，娯楽業,60～64歳,24.0793,27.5987,316.5502
2021,N,生活関連サービス業，娯楽業,65～69歳,19.9926,12.0016,251.9132
2021,N,生活関連サービス業，娯楽業,70歳～,18.3591,8.5605,228.8692
2021,O,教育，学習支援業,年齢計,37.3902,125.0572,573.7391
2021,O,教育，学習支援業,～19歳,17.243,12.5863,219.5027
2021,O,教育，学習支援業,20～24歳,21.5246,40.192,298.4867
2021,O,教育，学習支援業,25～29歳,25.2566,66.3336,369.4131
2021,O,教育，学習支援業,30～34歳,30.1909,83.2329,445.524
2021,O,教育，学習支援業,35～39歳,34.7673,106.9693,524.1773
2021,O,教育，学習支援業,40～44歳,38.3855,127.4905,588.1161
2021,O,教育，学習支援業,45～49歳,41.453,146.7674,644.2031
2021,O,教育，学習支援業,50～54歳,44.7526,167.1192,704.1508
2021,O,教育，学習支援業,55～59歳,49.2648,193.5528,784.7301
2021,O,教育，学習支援業,60～64歳,45.1652,169.7896,711.7726
2021,O,教育，学習支援業,65～69歳,44.4947,145.9526,679.8887
2021,O,教育，学習支援業,70歳～,34.4891,88.7687,502.638
2021,P,医療，福祉,年齢計,29.1736,70.1143,420.1976
2021,P,医療，福祉,～19歳,18.1498,10.3319,228.129
2021,P,医療，福祉,20～24歳,22.5385,38.7368,309.1991
2021,P,医療，福祉,25～29歳,25.086,59.201,360.2329
2021,P,医療，福祉,30～34歳,27.123,65.7044,391.1805
2021,P,医療，福祉,35～39歳,29.1054,73.1523,422.4168
2021,P,医療，福祉,40～44歳,30.3437,79.1051,443.2297
2021,P,医療，福祉,45～49歳,31.2358,81.9925,456.8218
2021,P,医療，福祉,50～54歳,31.8948,81.712,464.4496
2021,P,医療，福祉,55～59歳,32.8829,85.7809,480.3757
2021,P,医療，福祉,60～64歳,30.6416,62.3863,430.0855
2021,P,医療，福祉,65～69歳,31.6228,49.6267,429.1001
2021,P,医療，福祉,70歳～,34.6544,40.9584,456.8115
2021,Q,複合サービス事業,年齢計,29.671,100.8646,456.9164
2021,Q,複合サービス事業,～19歳,17.459,25.0192,234.5267
2021,Q,複合サービス事業,20～24歳,19.6707,54.2774,290.3262
2021,Q,複合サービス事業,25～29歳,22.41,72.0387,340.9585
2021,Q,複合サービス事業,30～34歳,25.228,83.5826,386.3188
2021,Q,複合サービス事業,35～39歳,27.8886,94.3957,429.0588
2021,Q,複合サービス事業,40～44歳,31.5291,112.1678,490.5166
2021,Q,複合サービス事業,45～49歳,34.5856,128.903,543.9296
2021,Q,複合サービス事業,50～54歳,35.9765,132.3614,564.0798
2021,Q,複合サービス事業,55～59歳,36.2181,124.9777,559.5947
2021,Q,複合サービス事業,60～64歳,23.3506,56.4833,336.6909
2021,Q,複合サービス事業,65～69歳,19.9471,24.0779,263.4436
2021,Q,複合サービス事業,70歳～,19.3677,13.9428,246.3547
2021,R,サービス業（他に分類されないもの）,年齢計,26.5465,52.1157,370.6736
2021,R,サービス業（他に分類されないもの）,～19歳,18.9478,11.6463,239.0202
2021,R,サービス業（他に分類されないもの）,20～24歳,21.1269,22.0197,275.5428
2021,R,サービス業（他に分類されないもの）,25～29歳,23.2526,38.5502,317.5814
2021,R,サービス業（他に分類されないもの）,30～34歳,25.1321,47.6736,349.2583
2021,R,サービス業（他に分類されないもの）,35～39歳,26.9138,57.4225,380.3878
2021,R,サービス業（他に分類されないもの）,40～44歳,28.4371,65.6583,406.9039
2021,R,サービス業（他に分類されないもの）,45～49歳,29.3437,65.294,417.4184
2021,R,サービス業（他に分類されないもの）,50～54歳,29.8432,68.0848,426.203
2021,R,サービス業（他に分類されないもの）,55～59歳,29.2062,65.1314,415.6061
2021,R,サービス業（他に分類されないもの）,60～64歳,25.1318,41.3081,342.8892
2021,R,サービス業（他に分類されないもの）,65～69歳,22.0148,19.8669,284.0446
2021,R,サービス業（他に分類されないもの）,70歳～,20.0058,10.5297,250.5988
