集計年,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2015,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,25～29歳,26.6438,70.2997,390.0252
2015,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,30～34歳,32.4843,110.2448,500.0567
2015,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,35～39歳,39.7251,122.4476,599.1492
2015,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,40～44歳,45.1323,136.3652,677.9527
2015,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,45～49歳,46.4197,144.0393,701.0755
2015,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,50～54歳,47.7537,131.859,704.9034
2015,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,55～59歳,45.0698,112.3388,653.1761
2015,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,60～64歳,39.5412,88.6326,563.1274
2015,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,65～69歳,45.2222,120.4588,663.1251
2015,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,70歳～,60.418,339.0135,1064.0295
2015,L,学術研究，専門・技術サービス業,73,広告業,年齢計,36.3356,97.9549,533.982
2015,L,学術研究，専門・技術サービス業,73,広告業,～19歳,14.84,1,179.08
2015,L,学術研究，専門・技術サービス業,73,広告業,20～24歳,23.1915,25.524,303.8222
2015,L,学術研究，専門・技術サービス業,73,広告業,25～29歳,27.145,53.4858,379.2258
2015,L,学術研究，専門・技術サービス業,73,広告業,30～34歳,32.3007,86.8818,474.49
2015,L,学術研究，専門・技術サービス業,73,広告業,35～39歳,36.9728,108.3648,552.0383
2015,L,学術研究，専門・技術サービス業,73,広告業,40～44歳,40.8663,120.1863,610.5815
2015,L,学術研究，専門・技術サービス業,73,広告業,45～49歳,49.3527,166.2444,758.4772
2015,L,学術研究，専門・技術サービス業,73,広告業,50～54歳,52.5957,158.4541,789.6027
2015,L,学術研究，専門・技術サービス業,73,広告業,55～59歳,50.7203,138.5117,747.1557
2015,L,学術研究，専門・技術サービス業,73,広告業,60～64歳,26.5154,66.3751,384.5603
2015,L,学術研究，専門・技術サービス業,73,広告業,65～69歳,33.5038,16.6904,418.7365
2015,L,学術研究，専門・技術サービス業,73,広告業,70歳～,39.3373,5.02,477.0673
2015,M,宿泊業，飲食サービス業,75,宿泊業,年齢計,23.8119,31.5411,317.2841
2015,M,宿泊業，飲食サービス業,75,宿泊業,～19歳,15.6865,4.3937,192.6319
2015,M,宿泊業，飲食サービス業,75,宿泊業,20～24歳,17.9073,16.1924,231.0805
2015,M,宿泊業，飲食サービス業,75,宿泊業,25～29歳,19.9222,27.7378,266.8043
2015,M,宿泊業，飲食サービス業,75,宿泊業,30～34歳,22.0036,32.429,296.4726
2015,M,宿泊業，飲食サービス業,75,宿泊業,35～39歳,24.9169,39.1904,338.1927
2015,M,宿泊業，飲食サービス業,75,宿泊業,40～44歳,27.045,43.1749,367.715
2015,M,宿泊業，飲食サービス業,75,宿泊業,45～49歳,28.3617,41.6842,382.024
2015,M,宿泊業，飲食サービス業,75,宿泊業,50～54歳,29.1116,43.41,392.7487
2015,M,宿泊業，飲食サービス業,75,宿泊業,55～59歳,28.1189,35.6966,373.124
2015,M,宿泊業，飲食サービス業,75,宿泊業,60～64歳,22.401,19.908,288.7195
2015,M,宿泊業，飲食サービス業,75,宿泊業,65～69歳,19.0315,7.1341,235.5126
2015,M,宿泊業，飲食サービス業,75,宿泊業,70歳～,17.4579,3.0035,212.4984
2015,N,生活関連サービス業，娯楽業,80,娯楽業,年齢計,26.5742,42.1817,361.0724
2015,N,生活関連サービス業，娯楽業,80,娯楽業,～19歳,19.0101,5.3713,233.4924
2015,N,生活関連サービス業，娯楽業,80,娯楽業,20～24歳,20.2962,12.0359,255.5902
2015,N,生活関連サービス業，娯楽業,80,娯楽業,25～29歳,22.4087,28.043,296.9477
2015,N,生活関連サービス業，娯楽業,80,娯楽業,30～34歳,25.6351,41.3915,349.0128
2015,N,生活関連サービス業，娯楽業,80,娯楽業,35～39歳,28.8045,52.0427,397.697
2015,N,生活関連サービス業，娯楽業,80,娯楽業,40～44歳,30.9243,60.054,431.1458
2015,N,生活関連サービス業，娯楽業,80,娯楽業,45～49歳,33.5785,66.5131,469.4555
2015,N,生活関連サービス業，娯楽業,80,娯楽業,50～54歳,32.22,72.2064,458.8469
2015,N,生活関連サービス業，娯楽業,80,娯楽業,55～59歳,31.3025,55.3997,431.0301
2015,N,生活関連サービス業，娯楽業,80,娯楽業,60～64歳,23.1762,25.4788,303.5937
2015,N,生活関連サービス業，娯楽業,80,娯楽業,65～69歳,20.933,19.1159,270.3119
2015,N,生活関連サービス業，娯楽業,80,娯楽業,70歳～,25.0557,22.5661,323.2346
2015,O,教育，学習支援業,81,学校教育,年齢計,39.5738,148.6926,623.5787
2015,O,教育，学習支援業,81,学校教育,～19歳,14.6089,3.9058,179.2132
2015,O,教育，学習支援業,81,学校教育,20～24歳,20.5942,39.2796,286.4097
2015,O,教育，学習支援業,81,学校教育,25～29歳,25.0783,69.5521,370.4923
2015,O,教育，学習支援業,81,学校教育,30～34歳,29.9543,88.8633,448.315
2015,O,教育，学習支援業,81,学校教育,35～39歳,36.1436,122.1215,555.8443
2015,O,教育，学習支援業,81,学校教育,40～44歳,41.447,162.9734,660.3368
2015,O,教育，学習支援業,81,学校教育,45～49歳,45.2589,182.9129,726.0199
2015,O,教育，学習支援業,81,学校教育,50～54歳,49.8842,215.9965,814.6071
2015,O,教育，学習支援業,81,学校教育,55～59歳,53.772,228.9769,874.2414
2015,O,教育，学習支援業,81,学校教育,60～64歳,53.3654,227.7549,868.1396
2015,O,教育，学習支援業,81,学校教育,65～69歳,50.99,202.2979,814.1784
2015,O,教育，学習支援業,81,学校教育,70歳～,39.1009,119.4975,588.7083
2015,O,教育，学習支援業,82,その他の教育，学習支援業,年齢計,30.1456,75.0694,436.8169
2015,O,教育，学習支援業,82,その他の教育，学習支援業,～19歳,16.8285,5.0625,207.0044
2015,O,教育，学習支援業,82,その他の教育，学習支援業,20～24歳,19.8432,18.5563,256.6752
2015,O,教育，学習支援業,82,その他の教育，学習支援業,25～29歳,22.7367,39.4764,312.3172
2015,O,教育，学習支援業,82,その他の教育，学習支援業,30～34歳,25.6915,55.4375,363.735
2015,O,教育，学習支援業,82,その他の教育，学習支援業,35～39歳,30.3419,74.2175,438.3209
2015,O,教育，学習支援業,82,その他の教育，学習支援業,40～44歳,32.2309,86.4222,473.1929
2015,O,教育，学習支援業,82,その他の教育，学習支援業,45～49歳,35.3821,104.5176,529.1029
2015,O,教育，学習支援業,82,その他の教育，学習支援業,50～54歳,37.7811,117.5692,570.9428
2015,O,教育，学習支援業,82,その他の教育，学習支援業,55～59歳,39.1963,116.8849,587.2407
2015,O,教育，学習支援業,82,その他の教育，学習支援業,60～64歳,27.9371,64.656,399.9014
2015,O,教育，学習支援業,82,その他の教育，学習支援業,65～69歳,26.1302,27.3951,340.9573
2015,O,教育，学習支援業,82,その他の教育，学習支援業,70歳～,27.9846,36.6429,372.4585
2015,P,医療，福祉,83,医療業,年齢計,32.0135,75.1081,459.27
2015,P,医療，福祉,83,医療業,～19歳,16.602,8.1069,207.3312
2015,P,医療，福祉,83,医療業,20～24歳,22.3209,39.0596,306.911
2015,P,医療，福祉,83,医療業,25～29歳,25.732,63.6627,372.4473
2015,P,医療，福祉,83,医療業,30～34歳,28.9779,67.8971,415.6322
2015,P,医療，福祉,83,医療業,35～39歳,31.0504,75.9288,448.5331
2015,P,医療，福祉,83,医療業,40～44歳,34.23,84.2432,495.0036
2015,P,医療，福祉,83,医療業,45～49歳,36.0208,90.5586,522.8076
2015,P,医療，福祉,83,医療業,50～54歳,38.7109,97.0479,561.5782
2015,P,医療，福祉,83,医療業,55～59歳,40.167,99.8667,581.8711
2015,P,医療，福祉,83,医療業,60～64歳,39.4136,73.2836,546.2467
2015,P,医療，福祉,83,医療業,65～69歳,39.4245,54.1975,527.2916
2015,P,医療，福祉,83,医療業,70歳～,50.5328,24.9187,631.312
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,年齢計,23.6947,19.3018,303.6382
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,～19歳,17.6454,1.2186,212.9634
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,20～24歳,19.2948,4.5881,236.1259
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,25～29歳,20.8794,14.0154,264.5684
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,30～34歳,22.9106,20.7324,295.66
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,35～39歳,24.5837,25.2029,320.2073
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,40～44歳,25.1087,23.7669,325.0711
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,45～49歳,23.9154,19.584,306.5682
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,50～54歳,24.1157,22.3753,311.7633
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,55～59歳,26.6834,28.4465,348.6471
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,60～64歳,25.6802,13.1146,321.2769
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,65～69歳,27.2663,7.4898,334.6856
2015,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,70歳～,23.7395,6.6636,291.5377
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,年齢計,24.611,50.8822,346.214
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,～19歳,16.9624,9.9555,213.5048
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,20～24歳,18.2999,19.7543,239.3534
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,25～29歳,21.6913,38.9887,299.2847
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,30～34歳,23.2496,44.3497,323.3453
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,35～39歳,24.9815,54.8002,354.5781
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,40～44歳,27.2509,65.4239,392.4352
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,45～49歳,28.8452,73.1778,419.3206
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,50～54歳,28.2549,67.1289,406.1881
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,55～59歳,26.7385,62.5301,383.3924
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,60～64歳,21.7463,35.4219,296.3779
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,65～69歳,19.1616,15.991,245.9306
2015,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,70歳～,17.7796,8.3505,221.7054
2016,E,製造業,09,食料品製造業,年齢計,23.4665,51.4131,333.0105
2016,E,製造業,09,食料品製造業,～19歳,16.8122,10.7073,212.4532
2016,E,製造業,09,食料品製造業,20～24歳,18.3423,33.1128,253.22
2016,E,製造業,09,食料品製造業,25～29歳,20.7963,48.194,297.7491
2016,E,製造業,09,食料品製造業,30～34歳,22.579,54.8082,325.7558
2016,E,製造業,09,食料品製造業,35～39歳,25.0664,64.6596,365.4565
2016,E,製造業,09,食料品製造業,40～44歳,26.8881,69.4426,392.0994
2016,E,製造業,09,食料品製造業,45～49歳,27.172,62.5858,388.6503
2016,E,製造業,09,食料品製造業,50～54歳,26.7834,59.0851,380.4862
2016,E,製造業,09,食料品製造業,55～59歳,24.2541,50.9209,341.9706
2016,E,製造業,09,食料品製造業,60～64歳,18.9115,24.0754,251.0134
2016,E,製造業,09,食料品製造業,65～69歳,15.8526,7.989,198.2199
2016,E,製造業,09,食料品製造業,70歳～,14.677,4.7247,180.8482
2016,E,製造業,10,飲料・たばこ・飼料製造業,年齢計,27.9695,91.3338,426.9678
2016,E,製造業,10,飲料・たばこ・飼料製造業,～19歳,17.196,18.1881,224.5407
2016,E,製造業,10,飲料・たばこ・飼料製造業,20～24歳,19.0281,37.728,266.0656
2016,E,製造業,10,飲料・たばこ・飼料製造業,25～29歳,21.9954,59.3147,323.2601
2016,E,製造業,10,飲料・たばこ・飼料製造業,30～34歳,24.6323,73.9002,369.4877
2016,E,製造業,10,飲料・たばこ・飼料製造業,35～39歳,27.9243,97.4987,432.5899
2016,E,製造業,10,飲料・たばこ・飼料製造業,40～44歳,29.687,104.8545,461.0981
2016,E,製造業,10,飲料・たばこ・飼料製造業,45～49歳,32.9077,121.1781,516.0709
2016,E,製造業,10,飲料・たばこ・飼料製造業,50～54歳,32.9279,124.3376,519.4726
2016,E,製造業,10,飲料・たばこ・飼料製造業,55～59歳,32.4561,109.5585,499.0314
2016,E,製造業,10,飲料・たばこ・飼料製造業,60～64歳,22.4243,41.0175,310.1087
2016,E,製造業,10,飲料・たばこ・飼料製造業,65～69歳,24.3275,26.949,318.8784
2016,E,製造業,10,飲料・たばこ・飼料製造業,70歳～,20.66,2.8505,250.7705
2016,E,製造業,11,繊維工業,年齢計,22.7734,48.3594,321.6407
2016,E,製造業,11,繊維工業,～19歳,15.9997,10.6844,202.6811
2016,E,製造業,11,繊維工業,20～24歳,16.7469,26.0843,227.0474
2016,E,製造業,11,繊維工業,25～29歳,18.8356,33.4874,259.5142
2016,E,製造業,11,繊維工業,30～34歳,20.8339,48.9972,299.0041
2016,E,製造業,11,繊維工業,35～39歳,23.1582,52.8901,330.7887
2016,E,製造業,11,繊維工業,40～44歳,24.9644,62.2899,361.8631
2016,E,製造業,11,繊維工業,45～49歳,27.2006,66.5368,392.9434
2016,E,製造業,11,繊維工業,50～54歳,26.9165,67.204,390.2023
2016,E,製造業,11,繊維工業,55～59歳,24.3772,46.0906,338.6171
2016,E,製造業,11,繊維工業,60～64歳,19.2411,28.7268,259.6195
2016,E,製造業,11,繊維工業,65～69歳,18.6741,18.8234,242.913
2016,E,製造業,11,繊維工業,70歳～,17.5737,12.4294,223.3141
2016,E,製造業,12,木材・木製品製造業（家具を除く）,年齢計,24.5392,49.7066,344.1765
2016,E,製造業,12,木材・木製品製造業（家具を除く）,～19歳,16.8994,9.3548,212.1474
2016,E,製造業,12,木材・木製品製造業（家具を除く）,20～24歳,18.8341,32.6333,258.6424
2016,E,製造業,12,木材・木製品製造業（家具を除く）,25～29歳,20.5768,38.9669,285.8885
2016,E,製造業,12,木材・木製品製造業（家具を除く）,30～34歳,22.8123,47.7854,321.5325
2016,E,製造業,12,木材・木製品製造業（家具を除く）,35～39歳,25.5388,58.9507,365.4161
2016,E,製造業,12,木材・木製品製造業（家具を除く）,40～44歳,26.3206,58.2523,374.0995
2016,E,製造業,12,木材・木製品製造業（家具を除く）,45～49歳,26.7506,58.8608,379.8681
2016,E,製造業,12,木材・木製品製造業（家具を除く）,50～54歳,27.4949,59.0081,388.9469
2016,E,製造業,12,木材・木製品製造業（家具を除く）,55～59歳,27.4972,52.977,382.9436
2016,E,製造業,12,木材・木製品製造業（家具を除く）,60～64歳,22.8506,36.9447,311.1519
2016,E,製造業,12,木材・木製品製造業（家具を除く）,65～69歳,21.6205,22.2233,281.6698
2016,E,製造業,12,木材・木製品製造業（家具を除く）,70歳～,22.3923,17.0336,285.7414
2016,E,製造業,13,家具・装備品製造業,年齢計,27.3694,74.6902,403.123
2016,E,製造業,13,家具・装備品製造業,～19歳,17.0686,9.2645,214.0875
2016,E,製造業,13,家具・装備品製造業,20～24歳,18.6519,35.0211,258.8439
2016,E,製造業,13,家具・装備品製造業,25～29歳,20.5535,48.3688,295.0102
2016,E,製造業,13,家具・装備品製造業,30～34歳,24.5197,67.52,361.7569
2016,E,製造業,13,家具・装備品製造業,35～39歳,26.7121,71.8204,392.3662
